item,itemLabel,position,positionLabel,start,psid
Q115881,Karin Keller-Sutter,Q11811941,Member of the Swiss Federal Council,2019-01-01,Q115881-722bb4bd-47cb-d46a-dbc3-fd962235ff85
Q117254,Ignazio Cassis,Q11811941,Member of the Swiss Federal Council,2017-11-01,Q117254-5771c33c-45bb-9f44-cd7a-91616af68a94
Q120917,Viola Amherd,Q11811941,Member of the Swiss Federal Council,2019-01-01,Q120917-861b0e31-45da-ee8c-58f7-0b12d4dffe02
Q121160,Guy Parmelin,Q11811941,Member of the Swiss Federal Council,2016-01-01,Q121160-01316380-6571-42BE-B35E-A3B39801CEA3
Q121160,Guy Parmelin,Q688230,President of the Swiss Confederation,2021-01-01,Q121160-30de25d3-4b87-6344-b6ff-4fde31ca35bd
Q122991,Simonetta Sommaruga,Q11811941,Member of the Swiss Federal Council,2010-11-01,q122991-514E1EE2-AB8E-4EAE-8C69-41F858207AD7
Q123939,Alain Berset,Q11811941,Member of the Swiss Federal Council,2012-01-01,q123939-1E1F0E8D-548D-4147-B821-B3B968C883D5
Q123979,Ueli Maurer,Q11811941,Member of the Swiss Federal Council,2009-01-01,q123979-6E6AF739-01AF-4E5C-BE75-73345F09657D
