wanted,position,positionid,from,start,end
Q122991,Vice President,Q25550811,Q123979,2018-01-01,2018-12-31
Q1348117,President of the National Council,Q2337229,Q119406,2012-11-26,2013-11-25
Q58280,Vice President,Q25550811,Q123979,2012-01-01,2012-12-31
Q162767,Vice President,Q25550811,Q122377,2010-11-01,2010-12-31
Q677887,President of the National Council,Q2337229,Q116490,2003-11-01,2004-11-29
Q464007,Vice President,Q25550811,Q115513,2002-01-01,2002-12-31
